,id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
717,1d54912f929d7a52a8fb0f425650f3bd,krakow,apartmentBuilding,40.0,2.0,9.0,10.0,2019.0,50.0890739,19.9577576,4.0,9.0,0.868,0.317,0.163,0.537,0.456,2.079,0.507,condominium,brick,,yes,no,yes,no,no,2400
718,0b56fade3c70ee6787329d6c8813597b,krakow,apartmentBuilding,30.0,2.0,3.0,5.0,2022.0,50.0471551,19.9725053,2.6,12.0,0.819,0.684,0.361,0.456,0.271,1.554,0.271,condominium,brick,premium,yes,yes,yes,no,no,3200
719,2cb9dacd7047cc6c9426de58546a6f51,krakow,apartmentBuilding,55.0,2.0,10.0,10.0,2013.0,50.0194981,19.96271,4.34,6.0,0.391,0.652,0.184,0.415,0.405,1.498,0.76,condominium,brick,,yes,yes,yes,no,no,2800
720,ca16187f7e736a216445e0924349a946,krakow,apartmentBuilding,36.0,2.0,1.0,4.0,2018.0,50.0681415,19.8986404,3.18,9.0,0.361,0.24,0.516,0.273,0.158,0.596,0.25,condominium,brick,premium,yes,yes,yes,no,no,2650
721,855028a5548a100badfb658a184e5cd1,krakow,blockOfFlats,37.0,2.0,,4.0,1980.0,50.018,19.9834,5.24,13.0,0.196,1.05,0.065,0.087,0.182,2.226,0.092,condominium,concreteSlab,,no,no,no,no,yes,2100
722,6a5a5317958760e8b671aa46a60756c4,krakow,,62.0,3.0,2.0,4.0,,50.075265,19.9104023,2.99,13.0,0.414,0.416,0.556,0.336,0.186,0.501,0.032,condominium,,,no,no,,no,no,2790
723,afb653486ba7621728ce9380609be14f,krakow,blockOfFlats,42.0,2.0,1.0,10.0,2023.0,50.0998,19.964,5.27,10.0,0.086,0.969,0.424,0.089,0.335,2.871,0.062,condominium,,premium,yes,yes,yes,no,no,2800
724,47066689fa41629a065b55ab790cacb3,krakow,apartmentBuilding,47.0,2.0,2.0,3.0,2019.0,50.0607363,19.97988,3.02,11.0,0.19,0.91,0.361,0.183,0.406,1.357,0.332,condominium,brick,premium,yes,yes,yes,no,no,3500
725,a2578a1b36ce557617a05de9c26e9f03,krakow,,33.0,1.0,,5.0,,50.0409078,19.9830911,3.57,5.0,0.777,0.283,0.159,0.289,0.523,1.633,0.609,condominium,,,no,no,yes,no,no,2500
726,ef4cf903fb654074d63ebada2bc71b4a,krakow,apartmentBuilding,40.0,2.0,3.0,5.0,,50.0540352,19.9582468,1.42,17.0,0.306,0.343,0.58,0.231,0.234,0.286,0.127,condominium,brick,premium,yes,yes,yes,no,no,3000
727,b85672b51bb13ccd4c9c71e7d138c5a5,krakow,tenement,63.0,2.0,2.0,2.0,,50.0678192,19.9630238,2.24,15.0,0.503,0.19,0.486,0.44,0.181,0.361,0.334,condominium,brick,,no,no,no,no,no,2700
728,aca9575fedce6c23c42f17ebb88dd2e3,krakow,blockOfFlats,45.0,2.0,2.0,10.0,,50.093935,19.9288559,4.35,19.0,0.177,0.516,0.297,0.101,0.449,1.156,0.088,condominium,,,no,yes,yes,no,no,2000
729,901d1ea65c962fdb0892a4fb78718e4a,krakow,tenement,43.0,2.0,2.0,4.0,1900.0,50.0449412,19.957298,1.77,28.0,0.21,0.563,0.257,0.554,0.018,1.146,0.053,condominium,brick,,no,no,yes,no,no,2600
730,f43d4876498d9f8e541ac7e9da500c69,krakow,blockOfFlats,32.0,2.0,,7.0,2019.0,50.0446081,19.986768,3.65,7.0,0.382,0.481,0.493,0.291,0.311,1.549,0.404,condominium,,premium,yes,yes,yes,no,no,2200
731,cd3823e9b23d8061a96e842ef7e35d67,krakow,tenement,49.0,3.0,3.0,4.0,,50.053449,19.9212534,1.24,20.0,0.347,0.119,0.285,0.385,0.076,0.846,0.104,condominium,brick,premium,yes,yes,no,no,yes,3200
732,a48eb12fefbb6512fcaedb04d79898cd,krakow,blockOfFlats,50.0,2.0,2.0,4.0,2000.0,50.0825,19.9684,3.7,21.0,0.11,0.575,0.288,0.164,0.123,2.038,0.315,condominium,,,no,yes,no,no,no,3000
733,ae720cfaa66fb027ab7d9f3a25224584,krakow,blockOfFlats,36.5,2.0,2.0,3.0,2003.0,50.0844,19.9942,5.13,5.0,0.718,1.914,0.718,0.176,0.264,1.114,0.467,condominium,,premium,yes,yes,no,yes,yes,2450
734,1308ac491f9d7de22e9f609287b1d050,krakow,blockOfFlats,40.0,2.0,,4.0,,50.0833561610414,19.9736008335669,4.0,20.0,0.159,0.939,0.095,0.046,0.168,2.241,0.185,condominium,,,no,no,no,no,no,2400
735,f57375fdc0c47084545e0b47352e64fe,krakow,apartmentBuilding,38.96,2.0,6.0,8.0,2021.0,50.106311,20.0018093,7.25,0.0,0.97,2.0,0.953,0.804,0.751,1.505,0.914,condominium,brick,premium,yes,yes,yes,no,no,2400
736,bcddc5b86f6b37bdc8fbc28d2560ebbc,krakow,,39.0,2.0,,5.0,2016.0,50.08225337,19.94399189,3.02,11.0,0.804,0.389,0.248,0.18,0.086,1.015,0.27,condominium,,,yes,yes,yes,no,yes,2700
737,2f6ddbed560354eb9e7ad0bfcd592f3a,krakow,blockOfFlats,40.0,2.0,3.0,5.0,2012.0,50.04191,19.99505,4.31,7.0,0.487,0.607,0.537,0.069,0.17,0.89,0.374,condominium,brick,,no,yes,yes,no,no,3200
738,5350b907512e8388daf659e2594d83b9,krakow,apartmentBuilding,34.0,1.0,7.0,10.0,2022.0,50.05584,19.96363,1.8,12.0,0.439,0.303,0.509,0.413,0.2,0.65,0.376,condominium,brick,,no,no,yes,no,no,2900
739,11d5857825300c796676c3129e0eec20,krakow,tenement,96.0,3.0,1.0,3.0,,50.0537314,19.9205937,1.29,17.0,0.298,0.063,0.244,0.436,0.128,0.821,0.048,condominium,brick,,no,no,no,no,no,5300
740,a0c34c59960e8fd462e970dc118ddb64,krakow,apartmentBuilding,72.65,4.0,3.0,8.0,2023.0,50.07013616,19.91382277,2.41,33.0,0.093,0.208,0.405,0.368,0.25,0.311,0.121,condominium,brick,premium,no,yes,yes,no,no,5600
741,624ba18a550bd89d3fde4cfc72c48e98,krakow,blockOfFlats,39.9,2.0,4.0,5.0,2017.0,50.0670183,19.9852835,3.59,7.0,0.743,0.179,0.539,0.173,0.195,1.691,0.692,condominium,,,yes,yes,yes,yes,yes,2600
742,54ae9df3eab19b42dc47a6f2bae3ba95,krakow,blockOfFlats,30.0,1.0,4.0,4.0,,50.0849280872097,19.9251769039273,3.43,12.0,0.223,0.845,0.404,0.261,0.523,0.37,0.177,condominium,,,yes,yes,yes,no,no,2000
743,1b1dc764558bcc02048357a35f48d4fc,krakow,apartmentBuilding,42.0,2.0,1.0,6.0,2021.0,50.0966357,19.9437535,4.61,8.0,0.389,0.826,0.434,0.494,0.344,1.757,0.329,condominium,brick,premium,yes,yes,yes,no,no,2699
744,23cab67a22a9fa8746251b8b4abf809e,krakow,blockOfFlats,31.0,1.0,3.0,5.0,2020.0,50.0498688,19.9364593,0.62,53.0,0.309,0.49,0.366,0.326,0.166,0.251,0.418,condominium,,,no,yes,yes,no,no,2700
745,55ebc73e2ff1681cf8d839f8e529cc6a,krakow,apartmentBuilding,60.0,2.0,4.0,4.0,2017.0,50.0651271,19.951903,1.46,48.0,0.286,0.098,0.363,0.908,0.016,0.714,0.046,condominium,brick,,no,yes,yes,yes,no,6500
746,1752f7f1ebd5980c44633ba62804b720,krakow,blockOfFlats,60.0,2.0,3.0,4.0,2009.0,50.0610803,19.9457834,0.83,79.0,0.334,0.207,0.274,0.343,0.146,0.652,0.167,condominium,,,no,yes,yes,yes,no,3950
747,ec8202b41354a6ae1d5f1df269462853,krakow,blockOfFlats,57.0,2.0,1.0,3.0,1985.0,50.07884535,19.88873005,4.41,15.0,0.391,0.378,0.24,0.182,0.253,0.79,0.26,condominium,brick,premium,no,yes,no,no,yes,2800
748,2ca0f30234b98277c3924ae2b96e9d6b,krakow,apartmentBuilding,62.0,2.0,5.0,6.0,2010.0,50.0492266,19.9593097,1.64,24.0,0.165,0.246,0.531,0.317,0.032,0.735,0.433,condominium,brick,,yes,yes,yes,no,no,3500
749,6dacbe635cce979dd479eb0760659c2e,krakow,tenement,54.0,3.0,3.0,3.0,1889.0,50.0653349,19.9334676,1.17,148.0,0.185,0.084,0.005,0.298,0.158,0.145,0.142,condominium,brick,,no,no,no,no,no,3500
750,a4387e5f6aea1d28613835434ccf7ddd,krakow,blockOfFlats,33.0,2.0,,,,50.1015535,19.9280644,5.2,1.0,0.926,1.303,0.67,0.299,0.711,2.005,0.734,condominium,,,no,no,yes,no,no,3000
751,5edc46ba0d9fa0337b5f33ffa794c886,krakow,blockOfFlats,47.0,2.0,1.0,2.0,1995.0,50.0978142,19.9936192,6.15,7.0,0.723,1.974,0.476,0.397,0.37,0.857,0.524,condominium,,premium,yes,yes,no,no,no,2600
752,18f36061e09d4f3edc2e6497280ed9a7,krakow,blockOfFlats,34.0,2.0,3.0,6.0,2016.0,50.0569629,19.9768629,2.75,5.0,0.514,0.882,0.217,0.383,0.491,1.369,0.226,condominium,,premium,no,yes,yes,no,no,2300
753,2d6cf56e4bdb9a4e71dc534c184368d4,krakow,tenement,75.5,3.0,3.0,4.0,1893.0,50.0554868751251,19.9420921024305,0.26,129.0,0.151,0.815,0.421,0.298,0.037,0.431,0.291,condominium,brick,premium,no,yes,no,no,no,5900
754,ecf599d5978777e0ee999f73a72f0671,krakow,apartmentBuilding,92.29,3.0,4.0,6.0,2009.0,50.0574811,19.9305116,0.62,45.0,0.187,0.37,0.127,0.593,0.083,0.431,0.154,condominium,brick,,yes,yes,yes,yes,no,5100
755,ac1dbdbb35918dfc739b567c440773e6,krakow,blockOfFlats,80.0,3.0,3.0,4.0,2015.0,50.0665591,19.9267101,1.51,57.0,0.13,0.566,0.479,0.096,0.084,0.371,0.278,condominium,,,no,no,yes,no,no,6000
756,9cfaf9845feb6b090e306b5b857c2773,krakow,blockOfFlats,70.0,2.0,3.0,3.0,1940.0,50.07278,19.9327094,1.99,26.0,0.299,0.157,0.234,0.233,0.085,0.046,0.138,condominium,,,no,yes,no,no,no,4000
757,f91e415fc600b89bcbb5d7cbc18afa38,krakow,tenement,86.0,3.0,3.0,5.0,1900.0,50.0494649,19.9390308,0.65,84.0,0.145,0.325,0.285,0.148,0.175,0.138,0.283,condominium,brick,,no,yes,no,no,no,6900
758,6973d440b061d74e2d710a3e5a4cf271,krakow,blockOfFlats,40.0,2.0,5.0,5.0,2019.0,50.0839841,19.9448261,3.22,11.0,0.677,0.376,0.048,0.093,0.086,1.065,0.069,condominium,,,yes,yes,yes,yes,no,2700
759,06d5f7d112bd4cd011269017b14204b4,krakow,apartmentBuilding,73.0,3.0,5.0,5.0,2013.0,50.0551737,19.9562338,1.27,21.0,0.188,0.217,0.389,0.155,0.086,0.117,0.201,condominium,brick,premium,yes,yes,yes,yes,yes,6000
760,8fd4be652385c0865ab3a8975dc50476,krakow,apartmentBuilding,34.0,2.0,1.0,5.0,2023.0,50.0468638,19.9708564,2.5,12.0,0.71,0.579,0.433,0.336,0.215,1.479,0.221,condominium,brick,,yes,yes,yes,yes,no,2700
761,5f8a655093ce9a27d68966a78b235565,krakow,apartmentBuilding,43.0,2.0,4.0,4.0,2022.0,50.0701004,19.9869698,3.84,10.0,0.468,0.274,0.421,0.247,0.215,1.89,0.448,condominium,brick,premium,yes,yes,yes,no,no,2900
762,b0c30485ab42f7e0e20d34d5415a46e6,krakow,tenement,46.0,2.0,2.0,3.0,,50.0513119,19.9478145,0.8,131.0,0.071,0.604,0.233,0.553,0.034,0.642,0.242,condominium,brick,,no,no,no,no,no,2199
763,9d8dbe126be113de89c75b646c1e145a,krakow,blockOfFlats,34.44,1.0,7.0,10.0,1980.0,50.018031,19.970484,4.73,9.0,0.156,0.303,0.196,0.183,0.244,1.572,0.204,condominium,concreteSlab,,no,no,yes,no,no,2000
764,e22ed06215604c156b3fde01be4c9f59,krakow,apartmentBuilding,33.0,1.0,3.0,5.0,2009.0,50.0441617,19.9376191,1.24,21.0,0.343,0.459,0.493,0.057,0.154,0.461,0.42,condominium,brick,,no,no,yes,yes,yes,2500
765,e317be58728be387cc7be7c3349de13d,krakow,apartmentBuilding,48.0,3.0,1.0,4.0,2017.0,50.08388955,19.88490096,4.97,16.0,0.206,0.318,0.578,0.213,0.117,1.411,0.291,condominium,brick,premium,yes,yes,yes,no,no,3200
766,30274c34a9e4c5bcb921876345c5ef3e,krakow,blockOfFlats,45.0,2.0,5.0,7.0,2017.0,50.08720965,19.93195943,3.58,23.0,0.26,0.366,0.413,0.419,0.212,0.431,0.213,condominium,,premium,yes,yes,yes,no,no,3300
767,8dff7d17ed7647492ebe009181b3aeff,krakow,blockOfFlats,52.5,3.0,3.0,5.0,2015.0,50.0183,19.9928,5.66,11.0,0.286,0.901,0.426,0.402,0.085,2.295,0.449,condominium,,,yes,yes,yes,yes,no,2700
768,9273dcc420f1678a4a57cfe9cf630694,krakow,blockOfFlats,50.0,2.0,5.0,7.0,2006.0,50.093935,19.9288559,4.35,19.0,0.177,0.516,0.297,0.101,0.449,1.156,0.088,condominium,brick,,no,yes,yes,no,no,2800
769,cb6f5e99ffa5ef45f55f4082f5138308,krakow,apartmentBuilding,41.0,2.0,7.0,7.0,2022.0,50.0966357,19.9437535,4.61,8.0,0.389,0.826,0.434,0.494,0.344,1.757,0.329,condominium,brick,premium,yes,yes,yes,no,no,2899
770,6b9b1062c3f3965835a7ae59786fb4a7,krakow,apartmentBuilding,28.0,1.0,2.0,6.0,2021.0,50.08111255,19.923173,3.07,15.0,0.347,0.885,0.335,0.155,0.229,0.552,0.339,condominium,brick,premium,yes,yes,yes,no,no,2200
771,60246802908f93461fb42c84fb85c265,krakow,apartmentBuilding,46.0,2.0,1.0,6.0,2023.0,50.0460988,19.99664365,4.28,3.0,0.347,0.948,0.261,0.47,0.594,1.154,0.677,condominium,brick,premium,yes,no,yes,no,no,3200
772,18a87e2e21180460810e3e91e7437c6a,krakow,tenement,51.42,2.0,3.0,5.0,1906.0,50.0598527,19.9278651,0.91,47.0,0.138,0.138,0.229,0.532,0.017,0.646,0.23,condominium,brick,premium,yes,no,yes,no,no,3700
773,2ae41519d1978377feefc91a2e460791,krakow,,54.0,2.0,2.0,6.0,2009.0,50.0574811,19.9305116,0.62,45.0,0.187,0.37,0.127,0.593,0.083,0.431,0.154,condominium,,,yes,no,yes,yes,no,3000
774,1de9e24ab5ef1a1392506231b782a51a,krakow,tenement,48.0,2.0,,4.0,1960.0,50.0498688,19.9364593,0.62,53.0,0.309,0.49,0.366,0.326,0.166,0.251,0.418,condominium,brick,premium,no,no,,no,no,2800
775,b856767b2f190cf635ea7541cdbeeb74,krakow,apartmentBuilding,75.0,3.0,3.0,4.0,2024.0,50.0261,19.9442,3.27,4.0,0.579,0.504,0.425,0.595,0.423,2.408,0.449,condominium,brick,,yes,yes,yes,yes,yes,5100
776,630b3fd61780ced9e5d7a1c56be4eeb7,krakow,apartmentBuilding,93.0,4.0,2.0,5.0,2003.0,50.04763725,19.94426588,0.95,107.0,0.237,0.154,0.534,0.281,0.057,0.39,0.01,condominium,brick,premium,yes,yes,yes,no,no,8500
777,99f12aa7013bcfaac3602147ec561e93,krakow,,39.0,2.0,1.0,4.0,1975.0,50.0140796,20.011011,6.92,19.0,0.137,0.711,0.186,0.1,0.206,2.617,0.194,condominium,,,no,no,,no,no,1990
778,d56f811f9f18d688cb7957d32c9dfc24,krakow,apartmentBuilding,78.0,3.0,4.0,6.0,2009.0,50.0729783,19.9155773,2.56,30.0,0.36,0.104,0.126,0.208,0.088,0.056,0.145,condominium,brick,,no,yes,yes,no,no,3500
779,b2be2ad107fa7ab960cca2fa212b04a4,krakow,blockOfFlats,37.0,2.0,2.0,6.0,2020.0,50.047046,19.9705746,2.47,12.0,0.686,0.554,0.461,0.317,0.236,1.45,0.244,condominium,,,no,yes,yes,no,yes,3000
780,4fa8ee258ca725d1ff622569ebaa5321,krakow,blockOfFlats,36.0,2.0,1.0,5.0,2022.0,50.04686,19.97086,2.5,12.0,0.711,0.58,0.433,0.337,0.214,1.479,0.221,condominium,,,no,yes,yes,yes,yes,2790
781,601a3a99cc17f3fa5857877a431178de,krakow,apartmentBuilding,60.57,3.0,3.0,5.0,2018.0,50.03888815,19.93690767,1.83,15.0,0.145,0.994,0.252,0.311,0.296,1.048,0.315,condominium,brick,premium,no,yes,yes,no,no,3500
782,efa223b32bb8f630f99bb16cdde12c31,krakow,blockOfFlats,33.0,1.0,1.0,3.0,2002.0,50.0438656,19.9537006,1.67,38.0,0.187,0.832,0.221,0.345,0.13,1.164,0.336,condominium,,premium,no,no,no,no,no,2200
783,dea37bcd54e681302598a75a868be7c2,krakow,blockOfFlats,33.5,2.0,4.0,4.0,2016.0,50.07128525,19.92384742,2.06,18.0,0.211,0.504,0.348,0.273,0.052,0.577,0.264,condominium,brick,,yes,no,no,no,no,2500
784,99fb056f192e19342c784b94e180d375,krakow,blockOfFlats,55.0,3.0,2.0,4.0,1980.0,50.07659535,19.92477518,2.56,24.0,0.213,0.578,0.185,0.084,0.113,0.75,0.175,condominium,,premium,yes,no,no,no,yes,3000
785,85bc27c0fd3f1f8ca68c203d4f5cc350,krakow,apartmentBuilding,49.0,2.0,7.0,9.0,2023.0,50.0561214,19.9627049,1.73,14.0,0.368,0.268,0.469,0.346,0.127,0.59,0.333,condominium,brick,premium,yes,yes,yes,no,no,4300
786,b8ef2562360d185a8d6a57268acc6761,krakow,apartmentBuilding,40.0,2.0,5.0,7.0,2021.0,50.0806392,19.9237046,3.01,15.0,0.391,0.829,0.28,0.095,0.175,0.549,0.287,condominium,brick,premium,no,yes,yes,no,no,3200
787,e999bf69480e5e7bd5488f34a6827044,krakow,,100.0,4.0,2.0,6.0,2015.0,50.0713956,19.954938,2.14,14.0,0.444,0.328,0.414,0.4,0.252,0.899,0.174,condominium,,premium,yes,yes,yes,no,no,8300
788,9948e4ee21a71b89d2e0f1599ad1e736,krakow,apartmentBuilding,42.0,2.0,5.0,7.0,2018.0,50.02159,19.96169,4.1,6.0,0.269,0.862,0.044,0.495,0.162,1.713,0.94,condominium,brick,,no,yes,yes,yes,no,2999
789,7a42e66116db7b4c2c3d9779a6c8ff59,krakow,apartmentBuilding,40.0,2.0,,8.0,2016.0,50.0509009,19.9670345,2.1,10.0,0.505,0.377,0.832,0.362,0.138,1.003,0.71,condominium,brick,,no,no,yes,no,no,3500
790,2c263cd685ec08fcd3410fb3e564d4fb,krakow,apartmentBuilding,63.0,2.0,2.0,4.0,2015.0,50.0600175,19.9290702,0.85,75.0,0.124,0.224,0.236,0.501,0.023,0.599,0.24,condominium,brick,,no,yes,yes,no,no,4000
791,963a67489b7da082cbd73494a35795c4,krakow,blockOfFlats,58.0,3.0,3.0,10.0,,50.0884,19.9706,4.34,22.0,0.083,0.918,0.435,0.095,0.081,2.344,0.412,condominium,,,yes,yes,yes,no,yes,3000
792,0775a424d879fccbc6c9951cdf078e17,krakow,blockOfFlats,45.0,2.0,1.0,4.0,,50.0891,20.0007,5.82,10.0,0.238,1.441,0.519,0.222,0.444,0.435,0.421,condominium,,,no,no,no,no,no,2100
793,7f87e17e9733e833c0cf2eed6f6002f9,krakow,tenement,80.0,3.0,1.0,6.0,1930.0,50.0600273,19.9389841,0.53,196.0,0.217,0.626,0.162,0.309,0.023,0.485,0.145,condominium,brick,,no,yes,yes,no,no,4100
794,835cc7bdc62c048a3463b652c1dab9ea,krakow,apartmentBuilding,40.0,2.0,8.0,9.0,2016.0,50.0791,19.9249,2.82,17.0,0.313,0.661,0.137,0.035,0.154,0.612,0.138,condominium,brick,,no,yes,yes,no,no,2700
795,392d0efdde2203f99ae0214136d265a7,krakow,,42.0,2.0,7.0,8.0,2008.0,50.0991,19.9824,5.79,1.0,1.121,1.977,0.746,0.47,0.532,1.611,0.766,condominium,,,no,no,yes,no,no,2300
796,9d37776e2c74b367ee853e3a1e247fb6,krakow,,45.0,2.0,10.0,10.0,2005.0,50.07259332,19.88980293,3.97,7.0,0.161,0.835,0.749,0.416,0.381,0.356,0.822,condominium,,premium,yes,yes,yes,no,no,3200
797,446f075b2db9ed87be510190ac30bb5d,krakow,blockOfFlats,68.0,3.0,,4.0,2004.0,50.0568472,19.9636254,1.81,16.0,0.426,0.194,0.399,0.42,0.188,0.673,0.27,condominium,,,no,yes,yes,no,no,3500
798,4272df4bcb33fb41e0bb9c3ce13538c3,krakow,tenement,90.0,3.0,3.0,3.0,1930.0,50.05584378,19.90920067,2.09,4.0,0.371,0.784,0.649,0.706,0.21,0.681,0.662,condominium,brick,,no,no,no,no,no,5000
799,aa84238811d7850fd23fe472ddf7e74b,krakow,,56.0,3.0,7.0,11.0,2018.0,50.01498,20.00128,6.34,13.0,0.218,0.288,0.031,0.22,0.585,2.501,0.232,condominium,,,no,yes,no,no,no,2700
800,f1a1376eb1145faa7012f19259939795,krakow,blockOfFlats,40.0,2.0,9.0,9.0,,50.0893374,19.9173778,4.07,10.0,0.35,1.153,0.438,0.155,0.473,1.101,0.184,condominium,,premium,yes,no,yes,no,no,2500
801,daf2fde938fa2976e6143403bdbe3a99,krakow,,49.0,3.0,8.0,15.0,2021.0,50.066599,19.9701651,2.59,12.0,0.509,0.452,0.588,0.466,0.043,0.629,0.305,condominium,,,yes,yes,no,no,no,2900
802,d0ad7012771cd5ae6d7930fa70286843,krakow,blockOfFlats,43.0,2.0,1.0,4.0,2023.0,50.0152897,19.8893114,5.67,10.0,0.825,0.643,0.649,0.448,0.109,3.794,0.366,condominium,,premium,no,yes,yes,no,no,2800
803,77d216e35741ba7bb00419e294ce3a54,krakow,apartmentBuilding,110.0,5.0,1.0,6.0,2008.0,50.0437209,19.9373313,1.29,18.0,0.292,0.51,0.497,0.067,0.184,0.513,0.387,condominium,brick,premium,yes,yes,yes,no,no,9500
804,b22d72894420be6e332ac3257033cdcf,krakow,blockOfFlats,57.0,3.0,,,2008.0,50.0726088,19.9775035,3.39,9.0,0.233,0.633,0.457,0.256,0.259,1.423,0.167,condominium,,,yes,yes,yes,no,no,2799
805,0c3735e9b6b86b6d43575f5e14121711,krakow,blockOfFlats,29.0,2.0,1.0,4.0,2021.0,50.0853998,19.9164599,3.7,18.0,0.086,1.332,0.346,0.171,0.301,0.981,0.316,condominium,brick,,no,no,yes,no,yes,2299
806,64619633de73d783624a38e3b46b4e37,krakow,apartmentBuilding,31.0,2.0,4.0,5.0,2019.0,50.0713956,19.954938,2.14,14.0,0.444,0.328,0.414,0.4,0.252,0.899,0.174,condominium,brick,premium,no,yes,yes,no,no,2500
807,aa4f723cbe9e782496a7c8e9d0d5d4db,krakow,blockOfFlats,58.89,3.0,3.0,3.0,,50.0223,19.9988,5.66,3.0,0.613,1.118,0.556,0.603,0.2,1.733,0.817,condominium,,,yes,yes,yes,yes,no,2800
808,dccd015e3deaf83749c242ecc9e5fda5,krakow,tenement,58.89,3.0,3.0,3.0,,50.0505,19.9434,0.64,144.0,0.237,0.371,0.249,0.3,0.025,0.41,0.159,condominium,brick,,yes,no,no,no,no,3600
809,d350d210da420734eed95a94b7aa884e,krakow,tenement,70.0,2.0,4.0,4.0,1938.0,50.0561838,19.9290147,0.68,31.0,0.302,0.401,0.191,0.649,0.051,0.507,0.118,condominium,brick,premium,no,no,no,no,yes,4000
810,021e82785a6146228754b0fbaad146ff,krakow,apartmentBuilding,32.0,1.0,4.0,9.0,2019.0,50.08748,20.01936,6.79,20.0,0.239,0.581,0.367,0.132,0.113,1.325,0.101,condominium,brick,,no,yes,yes,no,no,2100
811,57bc9b580599a98cbef9b1ee2fa88874,krakow,blockOfFlats,26.0,1.0,,6.0,2018.0,50.07653,20.02133,6.37,21.0,0.131,1.798,0.338,0.198,0.291,0.895,0.223,condominium,,,no,yes,yes,no,no,1950
812,e1782153b1babffc5c205ad62c8da7cd,krakow,blockOfFlats,54.0,3.0,3.0,4.0,2020.0,50.084167,19.990278,4.9,3.0,0.581,1.802,0.899,0.457,0.484,1.307,0.49,condominium,,premium,yes,yes,yes,no,yes,3200
813,50725864a4ef29fa65341f842a4ab363,krakow,apartmentBuilding,40.0,2.0,1.0,5.0,2019.0,50.04645,19.950338,1.3,51.0,0.07,0.589,0.207,0.658,0.019,0.842,0.137,condominium,brick,,yes,no,yes,no,no,3500
814,268e344d687c277753f56f8e0403fb8e,krakow,tenement,27.0,1.0,,4.0,1938.0,50.0669723495472,19.920961087006,1.8,20.0,0.074,0.735,0.067,0.476,0.032,0.715,0.167,condominium,brick,premium,no,no,no,no,no,1950
815,bfd4f7dc3a5b476eb35e121301c6cd89,krakow,,80.0,3.0,1.0,1.0,,50.0702601,19.936903,1.67,42.0,0.182,0.441,0.285,0.311,0.022,0.366,0.026,condominium,,,no,yes,yes,no,no,4100
816,b340294e546cba38670897d7728854d7,krakow,,51.0,2.0,3.0,3.0,,50.0672306,19.9315971,1.41,73.0,0.039,0.333,0.244,0.299,0.101,0.228,0.083,condominium,,,no,no,,no,no,3300
817,500411ca022aaa45db88d6b888230f07,krakow,,51.0,2.0,3.0,3.0,,50.0576762,19.938103,0.27,129.0,0.227,0.832,0.198,0.285,0.014,0.232,0.092,condominium,,,no,no,,no,no,3650
818,dd89054070e9bf236378df944a100d7a,krakow,blockOfFlats,63.0,3.0,,4.0,2004.0,50.0204414,20.0532172,9.07,7.0,0.845,3.808,0.226,0.326,0.305,3.906,0.247,condominium,,,no,yes,no,no,no,2750
819,f01ecb63d9c3b41adef2c627d88db8be,krakow,blockOfFlats,50.0,2.0,4.0,10.0,2010.0,50.07831355,19.89318555,4.12,13.0,0.288,0.679,0.457,0.267,0.091,0.614,0.212,condominium,,premium,no,yes,yes,no,no,3200
820,6bb1ec08bed2b8adc22ff2a5addc9757,krakow,apartmentBuilding,38.0,2.0,4.0,8.0,2020.0,50.062088,19.9666695,2.15,25.0,0.19,0.34,0.321,0.242,0.379,0.445,0.201,condominium,brick,premium,yes,yes,yes,no,no,3800
821,8b4470e033a6aef7a750ffa51b8a0d3e,krakow,blockOfFlats,38.0,2.0,3.0,3.0,2014.0,50.016104,19.9058054,4.94,8.0,0.716,0.392,0.266,0.079,0.348,3.223,0.255,condominium,brick,premium,yes,yes,no,no,no,2000
822,3cdd1b21db9591981493d99b02891e98,krakow,blockOfFlats,53.0,2.0,5.0,5.0,2017.0,50.0673322,19.9880617,3.79,8.0,0.782,0.307,0.727,0.31,0.309,1.892,0.741,condominium,,premium,yes,yes,yes,no,no,2990
823,34202a51d57cf809c7bb646800562466,krakow,blockOfFlats,56.5,2.0,1.0,3.0,2006.0,50.0259406,19.9199088,3.52,20.0,0.234,0.209,0.525,0.117,0.125,2.014,0.123,condominium,brick,premium,yes,yes,no,no,no,2400
824,508feb873e00a756a4c95dcf03b5b8a7,krakow,apartmentBuilding,51.3,2.0,4.0,5.0,2010.0,50.0619819,19.9268764,1.11,51.0,0.13,0.305,0.476,0.338,0.076,0.483,0.04,condominium,brick,,yes,yes,yes,no,no,3200
825,af1decd1c469e2dc12e531cf45f50ebe,krakow,blockOfFlats,36.0,2.0,1.0,4.0,2000.0,50.0377,19.9246,2.19,5.0,0.724,1.121,0.488,0.304,0.273,0.846,0.495,condominium,,,no,yes,no,no,no,2150
826,03008134150279bf87732e188d95c3be,krakow,apartmentBuilding,84.0,3.0,4.0,5.0,2018.0,50.0425519,19.9391194,1.42,25.0,0.228,0.557,0.528,0.248,0.303,0.631,0.313,condominium,brick,premium,yes,yes,yes,no,yes,7500
